rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_clean,title_clean,full_text,sentiment,ai_sentiment,keywords,complaint
5.0,Perfect for a birthday 🎂,Another nice gift box from Amazon. With the world the way it is now I had to send a gift rather than going to a party. And Amazon has a good selection of gift boxes and fast shipping so my nephew was happy when he received the card in the mail.,[],B06ZY43PDR,B071LMFYTG,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1589293286428,1,False,Another nice gift box from Amazon. With the world the way it is now I had to send a gift rather than going to a party. And Amazon has a good selection of gift boxes and fast shipping so my nephew was happy when he received the card in the mail.,Perfect for a birthday 🎂,Perfect for a birthday 🎂. Another nice gift box from Amazon. With the world the way it is now I had to send a gift rather than going to a party. And Amazon has a good selection of gift boxes and fast shipping so my nephew was happy when he received the card in the mail.,正面,,,
5.0,Perfect!,Bought this for a gift and was very happy it shipped quickly and they received it just in time! Amazon is awesome! 🤩,[],B07FKKBFHS,B07FKKBFHS,AFV22L7AEKI2LW6HMLRLUKNYVBGQ,1586487627890,0,False,Bought this for a gift and was very happy it shipped quickly and they received it just in time! Amazon is awesome! 🤩,Perfect!,Perfect!. Bought this for a gift and was very happy it shipped quickly and they received it just in time! Amazon is awesome! 🤩,正面,,,
5.0,Gift box nice!,Love the gift box. So much j NB icee than just handing a gift card to the grandkids.,[],B01K8RIM5Y,B005S28ZES,AHUX7LYUKBTCPVVALKMMPH6JYCGQ,1621545773576,0,True,Love the gift box. So much j NB icee than just handing a gift card to the grandkids.,Gift box nice!,Gift box nice!. Love the gift box. So much j NB icee than just handing a gift card to the grandkids.,正面,,,
5.0,It was soooo easy,It was a nice way to give a present,[],B086KKT3RX,B086KKT3RX,AETXMYPV6KHWTNVRXNXFYQN2TZNA,1672080764246,0,True,It was a nice way to give a present,It was soooo easy,It was soooo easy. It was a nice way to give a present,正面,,,
5.0,great,great buy,[],B005ESMGZU,B005ESMGZU,AFDAN27KWZQOMPX5J2NB7MAPOIXA,1477509546000,0,True,great buy,great,great. great buy,正面,,,
5.0,Amazon Thinks of Everything!,GREAT idea!  I was so happy to have these on hand for the Holidays!,[],B00IT0NO10,B00IT0NO10,AHI5GVBI6PNSQ4T43RTEAJ4VQH2A,1420299448000,0,True,GREAT idea! I was so happy to have these on hand for the Holidays!,Amazon Thinks of Everything!,Amazon Thinks of Everything!. GREAT idea! I was so happy to have these on hand for the Holidays!,正面,,,
5.0,Amazon lover giftee?  Buy it!,So gift card for certain sum.  No service fee.  Lively metal gift box - yes..... I said metal.  What is not to love about this???!<br /><br />Well done Amazon.  Well done.,[],B0866QM41K,B00ADR2LV6,AGWX2VRM6GYPGQM3XNL2NEYY7JAQ,1668525273215,8,True,So gift card for certain sum. No service fee. Lively metal gift box - yes..... I said metal. What is not to love about this???! Well done Amazon. Well done.,Amazon lover giftee? Buy it!,Amazon lover giftee? Buy it!. So gift card for certain sum. No service fee. Lively metal gift box - yes..... I said metal. What is not to love about this???! Well done Amazon. Well done.,正面,,,
5.0,Timing,Great timing.,[],B00IX1I3G6,B00IX1I3G6,AFTDSPCG32FV2VPWLEYPDQARTSQA,1595375222310,0,True,Great timing.,Timing,Timing. Great timing.,正面,,,
5.0,Was easy to do,Easy to use,[],B086KKT3RX,B086KKT3RX,AFH37SUSDVJI6GWNF2YSSGAPUB7A,1663344696022,0,True,Easy to use,Was easy to do,Was easy to do. Easy to use,正面,,,
5.0,PENGUINS,So so cute!,[],B07FKK8SFR,B07FKK8SFR,AEVH6SVYTFNNONWKJLLZOGDRBFWQ,1562018433133,0,True,So so cute!,PENGUINS,PENGUINS. So so cute!,正面,,,
5.0,Believe this is the best gift to give !,The recipient can choose what they want so the giver has less chance of a mistake.,[],B0866QM41K,B00ADR2LV6,AE5PZITMWZJBPVKL7XXYUFBTITQA,1641851447007,0,True,The recipient can choose what they want so the giver has less chance of a mistake.,Believe this is the best gift to give !,Believe this is the best gift to give !. The recipient can choose what they want so the giver has less chance of a mistake.,正面,,,
5.0,convenient,A great and convenient gift idea-price is right too!,[],B01MSBQB1P,B01MSBQB1P,AEUZHPIGXLWEQ7HW5LRYEPD3QYCQ,1543687172883,0,False,A great and convenient gift idea-price is right too!,convenient,convenient. A great and convenient gift idea-price is right too!,正面,,,
5.0,Five Stars,The gift card came in a pretty box.<br />Thanks Amozan.,[],B005ESMM04,B005ESMM04,AG4H4WHLCUIJMCIRGXUZWNVIOODA,1433222082000,0,True,The gift card came in a pretty box. Thanks Amozan.,Five Stars,Five Stars. The gift card came in a pretty box. Thanks Amozan.,正面,,,
5.0,Best gift for someone you don’t know what to get,This was for a gift,[],B07641P3WL,B07641P3WL,AFP4PCVJ723ZNLOS4IPWVLLC3T2Q,1554486530782,0,True,This was for a gift,Best gift for someone you don’t know what to get,Best gift for someone you don’t know what to get. This was for a gift,正面,,,
5.0,Great value,Made my shopping much better good value,[],B07674CBVT,B00OV98120,AFGNK6IBETT72HOGGHE7GMBDWPQA,1545524073920,0,True,Made my shopping much better good value,Great value,Great value. Made my shopping much better good value,正面,,,
5.0,Sweet gift!,I sent this to my brother and he couldn't stop talking about it. This boxes puts a little more nice into a gift. Very pretty!,[],B07DDC8FJM,B073VBZM8J,AGF6GWDAWG7UW3R5O2G5O5JZC4BQ,1646497576623,0,True,I sent this to my brother and he couldn't stop talking about it. This boxes puts a little more nice into a gift. Very pretty!,Sweet gift!,Sweet gift!. I sent this to my brother and he couldn't stop talking about it. This boxes puts a little more nice into a gift. Very pretty!,正面,,,
5.0,Amazing,It can be used for a variety of things.,[],B07HJD9FVV,B07HJD9FVV,AG4DEQCBVNCJPRHXC3S255BBJALQ,1665847374516,1,True,It can be used for a variety of things.,Amazing,Amazing. It can be used for a variety of things.,正面,,,
5.0,Great Holder,Great holder for gift cards,[],B07FK7L976,B00ADR2LV6,AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,1676604832230,0,True,Great holder for gift cards,Great Holder,Great Holder. Great holder for gift cards,正面,,,
5.0,Gift card,Makes these so easy for any holiday and especially stops buying something people do not like,[],B07HJHK8Y5,B07HJHK8Y5,AFAE5TN6ZBXFPCM7ROQKDHZKNZNA,1575672071594,0,True,Makes these so easy for any holiday and especially stops buying something people do not like,Gift card,Gift card. Makes these so easy for any holiday and especially stops buying something people do not like,正面,,,
5.0,Starbuck gift card,My friend like the gift card like the sweater for holiday card,[],B076ZTSX5V,B00BXLW2AQ,AFAE5TN6ZBXFPCM7ROQKDHZKNZNA,1515887714780,0,True,My friend like the gift card like the sweater for holiday card,Starbuck gift card,Starbuck gift card. My friend like the gift card like the sweater for holiday card,正面,,,
5.0,Good litte thank-you gifts,"I'm happy they did not cost me more than their face value to buy. I gave them out as a nice thank you to those who helped me with small things around my house. I sent them in the mail as a surprise, knowing money or gifts was not necessary. I recommend them.",[],B00FTGTM5E,B00FTGTIOE,AFMHO73ZLBHUMB36EHB4GUFLM3SA,1653086469676,0,True,"I'm happy they did not cost me more than their face value to buy. I gave them out as a nice thank you to those who helped me with small things around my house. I sent them in the mail as a surprise, knowing money or gifts was not necessary. I recommend them.",Good litte thank-you gifts,"Good litte thank-you gifts. I'm happy they did not cost me more than their face value to buy. I gave them out as a nice thank you to those who helped me with small things around my house. I sent them in the mail as a surprise, knowing money or gifts was not necessary. I recommend them.",正面,,,
3.0,Okay as a gift,"After I bought several I realized I could have sent ""gift"" money via text without the fees or wait.",[],B07GH6WX29,B07GH6WX29,AFMHO73ZLBHUMB36EHB4GUFLM3SA,1641431818335,0,True,"After I bought several I realized I could have sent ""gift"" money via text without the fees or wait.",Okay as a gift,"Okay as a gift. After I bought several I realized I could have sent ""gift"" money via text without the fees or wait.",中性,中性,"作为礼物, 费用",[无]
5.0,Good gift,"Those who already have everything, they can buy an audible book, an old rerun of a favorite movie, some little thing they may want, or whatever as a gift for any occasion. I recommend.",[],B07FMJVVKW,B077N4CNVJ,AFMHO73ZLBHUMB36EHB4GUFLM3SA,1629478719766,0,True,"Those who already have everything, they can buy an audible book, an old rerun of a favorite movie, some little thing they may want, or whatever as a gift for any occasion. I recommend.",Good gift,"Good gift. Those who already have everything, they can buy an audible book, an old rerun of a favorite movie, some little thing they may want, or whatever as a gift for any occasion. I recommend.",正面,,,
5.0,So convenient.,"Arrived on time, in perfect shape, and best of all the person receiving the gift can buy whatever they want. One size fits all!",[],B07HJHK8Y5,B07HJHK8Y5,AFMHO73ZLBHUMB36EHB4GUFLM3SA,1617599581065,0,True,"Arrived on time, in perfect shape, and best of all the person receiving the gift can buy whatever they want. One size fits all!",So convenient.,"So convenient.. Arrived on time, in perfect shape, and best of all the person receiving the gift can buy whatever they want. One size fits all!",正面,,,
5.0,Just what was ordered.,Made holiday shopping easy!,[],B00IX1I3G6,B00IX1I3G6,AFMHO73ZLBHUMB36EHB4GUFLM3SA,1577392181310,0,True,Made holiday shopping easy!,Just what was ordered.,Just what was ordered.. Made holiday shopping easy!,正面,,,
5.0,Can Do It From Home,Usually I either receive an Amazon gift card as a birthday and/or Christmas gift or I purchase them at a store. Then it's very easy to add the amount to my gift card balance using my cell phone. Well I was stuck inside for several days due to a blizzard and I bought quite a few books then due to a travel ban I could not go to the store to purchase a gift card.<br />So after checking my Gift Card Balance I saw that I had overindulged and it needed to be topped up. One of the options under Manage Your Balance was to Reload Your Balance. I had never used this option but decided to try it. It was so easy to do and I didn't have to leave the comfort of my home. I will be using it again in the future.,[],B086KKT3RX,B086KKT3RX,AFQW7QX2DREMFPK5WSMQKG27UOQA,1672950892238,17,True,Usually I either receive an Amazon gift card as a birthday and/or Christmas gift or I purchase them at a store. Then it's very easy to add the amount to my gift card balance using my cell phone. Well I was stuck inside for several days due to a blizzard and I bought quite a few books then due to a travel ban I could not go to the store to purchase a gift card. So after checking my Gift Card Balance I saw that I had overindulged and it needed to be topped up. One of the options under Manage Your Balance was to Reload Your Balance. I had never used this option but decided to try it. It was so easy to do and I didn't have to leave the comfort of my home. I will be using it again in the future.,Can Do It From Home,Can Do It From Home. Usually I either receive an Amazon gift card as a birthday and/or Christmas gift or I purchase them at a store. Then it's very easy to add the amount to my gift card balance using my cell phone. Well I was stuck inside for several days due to a blizzard and I bought quite a few books then due to a travel ban I could not go to the store to purchase a gift card. So after checking my Gift Card Balance I saw that I had overindulged and it needed to be topped up. One of the options under Manage Your Balance was to Reload Your Balance. I had never used this option but decided to try it. It was so easy to do and I didn't have to leave the comfort of my home. I will be using it again in the future.,正面,,,
5.0,Love it!,Love my card!!,[],B00IX1I3G6,B00IX1I3G6,AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,1515196533758,0,True,Love my card!!,Love it!,Love it!. Love my card!!,正面,,,
5.0,Easy to use,It’s easy to use and very convenient. I would definitely consider refill more in the future,[],B086KKT3RX,B086KKT3RX,AFGDRVPCP742YM5MMLFIKZCGNNRQ,1640899215732,0,True,It’s easy to use and very convenient. I would definitely consider refill more in the future,Easy to use,Easy to use. It’s easy to use and very convenient. I would definitely consider refill more in the future,正面,,,
3.0,Easy to use,Very easy to use. I wish I knew about it earlier,[],B00IX1I3G6,B00IX1I3G6,AFGDRVPCP742YM5MMLFIKZCGNNRQ,1593396124170,0,True,Very easy to use. I wish I knew about it earlier,Easy to use,Easy to use. Very easy to use. I wish I knew about it earlier,正面,正面,易于使用,[无]
5.0,Perfect gift sent I a lovely container,Sent in a lovely container,[],B01K8RJDEI,B00ADR2LV6,AFWAXSLBIVNLLSKAKEXZWH6ZRFIQ,1637786399508,0,True,Sent in a lovely container,Perfect gift sent I a lovely container,Perfect gift sent I a lovely container. Sent in a lovely container,正面,,,
5.0,Perfect gift.,Makes great gift.,[],B014S24B28,B018F4M89S,AGG2NB2RZZ42ZAKKZBEMTU35D53Q,1508039980236,0,True,Makes great gift.,Perfect gift.,Perfect gift.. Makes great gift.,正面,,,
5.0,great value,first time purchasing a gift card through Amazon. Received in a timely manner for the correct amount.,[],B01GKZ3F64,B00CXZPEPG,AGBOFSSHGILKH73MJZUUOTRCD4CA,1625156904598,0,True,first time purchasing a gift card through Amazon. Received in a timely manner for the correct amount.,great value,great value. first time purchasing a gift card through Amazon. Received in a timely manner for the correct amount.,正面,,,
5.0,Five Stars,good,[],B00IX1I3G6,B00IX1I3G6,AHEDBTRSVQITLCUHR4MKNRTYOYRQ,1453043763000,0,True,good,Five Stars,Five Stars. good,正面,,,
